wall_ms,isolated_core_ms,outside_core_ms,n_core_calls,model,model_family,window_size,horizon,requested_batch_size,effective_batch_size,warmup,repeats,isolation_scope,core_fraction,status,context_normalize_patch_ms,future_patch_ms,input_embedding_ms,encoder_ms,output_projection_ms,inverse_scale_ms,model_misc_ms,encoder_fraction_of_model
568.9726145938039,561.9089879989624,6.990730501711369,12.0,Moirai2-Small,moirai,512,720,32,32,2,5,nn_module_forward,0.9875852959990276,complete,,,,,,,,
1458.899731747806,1451.6142845153809,7.204071290791035,12.0,Moirai2-Small,moirai,2048,720,32,32,2,5,nn_module_forward,0.9950062042826636,complete,,,,,,,,
6432.193065062165,6423.621116638184,8.645658411085606,12.0,Moirai2-Small,moirai,7472,720,32,32,2,5,nn_module_forward,0.9986673365775444,complete,,,,,,,,
166.84437450021505,165.83065795898438,0.9760192111134528,1.0,PatchTST-FM-R1,patchtst_fm,128,48,32,32,2,5,nn_module_forward,0.993924179078454,complete,,,,,,,,
165.64070992171764,164.85877990722656,0.7796138599514961,1.0,PatchTST-FM-R1,patchtst_fm,512,48,32,32,2,5,nn_module_forward,0.9952793608838032,complete,,,,,,,,
166.56093671917915,165.76829528808594,0.7858190909028053,1.0,PatchTST-FM-R1,patchtst_fm,2048,48,32,32,2,5,nn_module_forward,0.9952411324845656,complete,,,,,,,,
169.02510356158018,168.18386840820312,0.8494789600372314,1.0,PatchTST-FM-R1,patchtst_fm,8192,48,32,32,2,5,nn_module_forward,0.9950230164889644,complete,,,,,,,,
166.26922134310007,165.49708557128906,0.7721357718110085,1.0,PatchTST-FM-R1,patchtst_fm,128,480,32,32,2,5,nn_module_forward,0.9953561112178562,complete,,,,,,,,
166.4709085598588,165.68502807617188,0.785880483686924,1.0,PatchTST-FM-R1,patchtst_fm,512,480,32,32,2,5,nn_module_forward,0.995279172256068,complete,,,,,,,,
167.45698545128107,166.63427734375,0.8087713047862053,1.0,PatchTST-FM-R1,patchtst_fm,2048,480,32,32,2,5,nn_module_forward,0.9950870481436536,complete,,,,,,,,
168.60963869839907,167.5695343017578,0.8361651375889778,1.0,PatchTST-FM-R1,patchtst_fm,8192,480,32,32,2,5,nn_module_forward,0.9938312874360538,complete,,,,,,,,
166.51998739689589,165.75302124023438,0.7716856747865677,1.0,PatchTST-FM-R1,patchtst_fm,128,720,32,32,2,5,nn_module_forward,0.9953941495633586,complete,,,,,,,,
167.28054825216532,166.48768615722656,0.792862094938755,1.0,PatchTST-FM-R1,patchtst_fm,512,720,32,32,2,5,nn_module_forward,0.9952602851722868,complete,,,,,,,,
167.74449031800032,166.9508819580078,0.7848887592554092,1.0,PatchTST-FM-R1,patchtst_fm,2048,720,32,32,2,5,nn_module_forward,0.9952689452959794,complete,,,,,,,,
169.59240566939116,168.76416015625,0.8282455131411552,1.0,PatchTST-FM-R1,patchtst_fm,8192,720,32,32,2,5,nn_module_forward,0.9951162582435692,complete,,,,,,,,
152.18877512961626,151.4300537109375,0.7411760613322258,1.0,Sundial-Base-128M,sundial,128,48,32,32,2,5,model_generate_method,0.9950146032909946,complete,,,,,,,,
151.93133894354105,151.26853942871094,0.6650008782744408,1.0,Sundial-Base-128M,sundial,512,48,32,32,2,5,model_generate_method,0.995637506261454,complete,,,,,,,,
163.42056915163994,162.72621154785156,0.6943576037883759,1.0,Sundial-Base-128M,sundial,2048,48,32,32,2,5,model_generate_method,0.9957511003211348,complete,,,,,,,,
174.4579477235675,173.74195861816406,0.719910092651844,1.0,Sundial-Base-128M,sundial,2880,48,32,32,2,5,model_generate_method,0.9958959215401414,complete,,,,,,,,
152.72828843444586,151.8673858642578,0.8803640529513359,1.0,Sundial-Base-128M,sundial,128,480,32,32,2,5,model_generate_method,0.9943631754207894,complete,,,,,,,,
152.75040827691555,151.8927001953125,0.8577080816030502,1.0,Sundial-Base-128M,sundial,512,480,32,32,2,5,model_generate_method,0.994384904817746,complete,,,,,,,,
164.31886795908213,163.410400390625,0.8953789696097374,1.0,Sundial-Base-128M,sundial,2048,480,32,32,2,5,model_generate_method,0.9944713131258708,complete,,,,,,,,
175.02721026539805,174.10205078125,0.9233211576938628,1.0,Sundial-Base-128M,sundial,2880,480,32,32,2,5,model_generate_method,0.9947141962512848,complete,,,,,,,,
152.51914970576763,151.609375,0.9245531931519508,1.0,Sundial-Base-128M,sundial,128,720,32,32,2,5,model_generate_method,0.9940350132588418,complete,,,,,,,,
153.00597343593836,151.9656982421875,1.0402751937508583,1.0,Sundial-Base-128M,sundial,512,720,32,32,2,5,model_generate_method,0.9932010811709492,complete,,,,,,,,
164.01031240820885,163.0635223388672,0.953505739569664,1.0,Sundial-Base-128M,sundial,2048,720,32,32,2,5,model_generate_method,0.9942272528145354,complete,,,,,,,,
