cell,window,mase,naive_mase,normalized_mase,flops,flops_weighting,is_native,within_cell_pareto
JenaWeather-H/tshort,256,0.5473869886438135,0.7229102185557323,0.7571991301179997,2333011968.0,cell,False,True
JenaWeather-H/tshort,384,0.5467238825077104,0.7229102185557323,0.7562818569641799,3266555904.0,cell,False,True
JenaWeather-H/tshort,512,0.5442433964426047,0.7229102185557323,0.7528506064417272,4202459136.0,cell,False,True
JenaWeather-H/tshort,768,0.5435823174696344,0.7229102185557323,0.7519361374578871,6081343488.0,cell,False,True
JenaWeather-H/tshort,1024,0.547227303551669,0.7229102185557323,0.7569782381067295,7969665024.0,cell,False,False
JenaWeather-H/tshort,1536,0.5440646364039924,0.7229102185557323,0.7526033281020056,11774619648.0,cell,False,False
JenaWeather-H/tshort,2048,0.5406257378489014,0.7229102185557323,0.7478463078430289,15617323008.0,cell,False,True
JenaWeather-H/tshort,2560,0.5376601673628416,0.7229102185557323,0.7437440411853731,19497775104.0,cell,False,True
JenaWeather-H/tshort,3072,0.5388609153469992,0.7229102185557323,0.745405033039322,23415975936.0,cell,False,False
JenaWeather-H/tshort,4096,0.5384613198633548,0.7229102185557323,0.7448522735494331,31365623808.0,cell,False,False
JenaWeather-H/tshort,6144,0.5384610772441434,0.7229102185557323,0.7448519379348503,47717904384.0,cell,False,False
JenaWeather-H/tshort,8192,0.5370000666516964,0.7229102185557323,0.7428309254288079,64674164736.0,cell,False,False
JenaWeather-H/tmedium,native,0.8011447165158513,0.8886133410507664,0.9015672841108988,66856163328.0,cell,True,False
JenaWeather-H/tmedium,32,0.794783782272405,0.8886133410507664,0.8944090140854627,3936485376.0,cell,False,True
JenaWeather-H/tmedium,48,0.7811862463810312,0.8886133410507664,0.8791070427294002,4053528576.0,cell,False,True
JenaWeather-H/tmedium,64,0.8354358996734544,0.8886133410507664,0.9401568275866411,4170608640.0,cell,False,False
JenaWeather-H/tmedium,96,0.8630230841335986,0.8886133410507664,0.9712020338487065,4404879360.0,cell,False,False
JenaWeather-H/tmedium,128,0.9168911512406507,0.8886133410507664,1.031822401131685,4639297536.0,cell,False,False
JenaWeather-H/tmedium,192,0.9184099760973541,0.8886133410507664,1.033531608935056,5108576256.0,cell,False,False
JenaWeather-H/tmedium,256,0.8997905711708154,0.8886133410507664,1.0125782830435925,5578444800.0,cell,False,False
JenaWeather-H/tmedium,384,0.8160635988288953,0.8886133410507664,0.9183562311408892,6519951360.0,cell,False,False
JenaWeather-H/tmedium,512,0.8633920319330243,0.8886133410507664,0.9716172288298998,7463817216.0,cell,False,False
JenaWeather-H/tmedium,768,0.9027642648917112,0.8886133410507664,1.0159247258478155,9358626816.0,cell,False,False
JenaWeather-H/tmedium,1024,0.977952976654697,0.8886133410507664,1.1005382560409103,11262873600.0,cell,False,False
JenaWeather-H/tmedium,1536,0.9350178500436797,0.8886133410507664,1.0522212607544705,15099678720.0,cell,False,False
JenaWeather-H/tmedium,2048,0.884629300425066,0.8886133410507664,0.9955165644699985,18974232576.0,cell,False,False
JenaWeather-H/tmedium,2560,0.8211876377521982,0.8886133410507664,0.9241225624422442,22886535168.0,cell,False,False
JenaWeather-H/tmedium,3072,0.8311729606127922,0.8886133410507664,0.9353595340240423,26836586496.0,cell,False,False
JenaWeather-H/tmedium,4096,0.8211413320717634,0.8886133410507664,0.9240704523980939,34849935360.0,cell,False,False
JenaWeather-H/tmedium,6144,0.8013161898492519,0.8886133410507664,0.9017602514291677,51329617920.0,cell,False,False
JenaWeather-H/tmedium,8192,0.8085936538739751,0.8886133410507664,0.909949937188463,68413280256.0,cell,False,False
JenaWeather-H/tlong,native,0.9905235193174328,1.267717847392006,0.7813438308494061,66369116160.0,cell,True,False
JenaWeather-H/tlong,32,1.3046623020985486,1.267717847392006,1.0291424900126995,5743374336.0,cell,False,True
JenaWeather-H/tlong,48,1.2339182748026938,1.267717847392006,0.9733382529410263,5860970496.0,cell,False,True
JenaWeather-H/tlong,64,1.249114848604982,1.267717847392006,0.9853255999942772,5978603520.0,cell,False,False
JenaWeather-H/tlong,96,1.3319164456159744,1.267717847392006,1.0506410778676343,6213980160.0,cell,False,False
JenaWeather-H/tlong,128,1.2554796824865335,1.267717847392006,0.9903463022701389,6449504256.0,cell,False,False
JenaWeather-H/tlong,192,1.1674387567054088,1.267717847392006,0.9208979420042914,6920994816.0,cell,False,True
JenaWeather-H/tlong,256,1.2021870084525872,1.267717847392006,0.9483080252642722,7393075200.0,cell,False,False
JenaWeather-H/tlong,384,1.0813040219340735,1.267717847392006,0.8529532215378763,8339005440.0,cell,False,True
JenaWeather-H/tlong,512,1.1050450961664862,1.267717847392006,0.8716806333837012,9287294976.0,cell,False,False
